Start Date,IMMU SS Equity,GLPG US Equity,VASTN NA Equity,EUCMF US Equity,GLPG NA Equity,ZEAL DC Equity,ECMPA NA Equity,WHA NA Equity
2017-11-07,7.4136,97.51,38.05,34.7684,84.11,95,34.6642,38.855
2017-11-08,7.4603,95.89,38.18,34.7684,83.09,94,34.9389,39.45
2017-11-09,7.4603,91.04,37.995,34.7684,78.85,90.5,32.9637,39.355
2017-11-10,7.6468,91.58,38.17,34.7684,77.79,92,33.4895,39.4
2017-11-13,7.6002,90.61,38.055,34.7684,77.35,92.5,33.5747,39.26
2017-11-14,7.5069,91.15,38.075,34.7684,77.28,91,33.5937,39.365
2017-11-15,7.6468,89.8,38.13,34.7684,76.78,88.5,33.5179,39.385
2017-11-16,7.6468,91.49,38.35,34.7684,77.8,94,33.5131,39.58
2017-11-17,7.6934,90.83,38.46,34.7684,77.33,92,33.1579,39.25
2017-11-20,7.6468,93.39,38.75,34.7684,80.33,92,33.1295,39.15
2017-11-21,7.6002,92.98,38.895,34.7684,79.28,91,33.2337,39.3
2017-11-22,8.0198,91.95,38.845,34.7684,77.57,90.5,33.1674,39.09
2017-11-23,7.9732,91.95,38.725,34.7684,77.53,91,33.1579,39.25
2017-11-24,8.1597,92.23,39.29,34.7684,77.03,91,33.0916,39.18
2017-11-27,8.6726,90.89,39.775,34.7684,76.34,88.5,33.281,39
2017-11-28,9.2321,90.74,39.95,34.7684,76.54,86,33.5368,39
2017-11-29,10.0247,87.46,39.9,34.7684,74.45,85.5,33.5652,38.96
2017-11-30,10.0714,88.18,39.82,34.7684,73.43,88.5,33.6742,38.96
2017-12-01,9.0922,87.25,39.34,34.7684,73.23,89,33.5937,38.55
2017-12-04,8.5793,86.2,39.73,34.7684,73.38,88,33.8021,39.02
2017-12-05,9.1,85.44,40.65,34.7684,72.98,85,33.8495,38.99
2017-12-06,8.55,85.47,40.8,34.7684,72.69,82.5,33.8542,39.015
2017-12-07,8.65,85.07,41.2,34.7684,72.01,84.5,33.93,39.195
2017-12-08,8.25,86.46,41.3,34.7684,73.44,87.5,34.0674,39.34
2017-12-11,8.15,89.5,41.37,34.7684,76.04,87,33.9916,39.45
2017-12-12,8.05,85.56,41.38,34.7684,73.75,86,33.8968,39.465
2017-12-13,8.15,85.63,41.46,34.7684,72.71,84.5,33.66,39.255
2017-12-14,8.2,84.48,40.995,34.7684,71.32,84.5,33.4374,39.28
2017-12-15,8.15,91.21,41.27,34.7684,77.69,84,33.5368,39.24
2017-12-18,8.15,91.57,41.895,34.7684,78.09,81.5,33.6316,39.48
2017-12-19,8.05,91.26,41.865,34.7684,77.07,80.5,33.6316,39.575
2017-12-20,8.1,90.34,41.735,34.7684,75.87,79,33.6316,39.615
2017-12-21,8.15,89.53,40.8,34.7684,75.19,85,33.821,40.115
2017-12-22,8.35,92.98,40.56,34.7684,78.48,87,33.7737,39.905
2017-12-25,8.35,92.98,40.56,34.7684,78.48,87,33.7737,39.905
2017-12-26,8.35,93.52,40.56,34.7684,78.48,87,33.7737,39.905
2017-12-27,8.25,94.01,41,34.7684,79.21,87.5,34.0816,40
2017-12-28,8.15,94.74,41.25,34.7684,79.23,87,34.3421,40.05
2017-12-29,6.95,93.76,41.3,34.7684,78.98,85,34.3989,40
2018-01-01,6.95,93.76,41.3,34.7684,78.98,85,34.3989,40
2018-01-02,6.62,94.51,41.2,34.7684,77.88,88.6,34.6737,40.39
2018-01-03,6.48,97.34,41,34.7684,80.6,91.9,35.2421,40.85
2018-01-04,6.63,97.33,40.8,34.7684,80.58,93.4,35.3937,40.77
2018-01-05,6.85,98.35,40.75,34.7684,81.2,91.7,35.3747,40.96
2018-01-08,7.05,101,41.35,34.7684,84.88,92,35.4695,41.14
2018-01-09,7,102.42,41,34.7684,86,91.2,35.4316,41.3
2018-01-10,7.46,103.25,40.65,34.7684,86.08,89.7,35.0526,40.9
2018-01-11,7.12,104.44,40.2,34.7684,86.52,87.7,34.8631,40.12
2018-01-12,7.42,108.38,39.5,34.7684,88.96,89.6,34.6547,40.02
2018-01-15,6.91,108.38,39.8,34.7684,92.26,90.2,34.0674,40.34
2018-01-16,7.05,110.86,40.15,34.7684,91.72,89.9,34.541,40.84
2018-01-17,7.3,109.75,40.2,34.7684,90.02,89.8,34.8821,40.82
2018-01-18,7.42,109.5,40.1,34.7684,89.26,90,34.8442,40.82
2018-01-19,7.3,112.44,40.3,34.7684,91.2,90.2,35.3179,41.2
2018-01-22,7.27,115.77,40.5,34.7684,92.06,91.5,35.7537,41.54
2018-01-23,7.12,115.71,40.75,34.7684,93.24,95.3,35.7347,41.07
2018-01-24,6.9,114.14,40.65,34.7684,92.72,94.2,35.5074,40.86
2018-01-25,6.93,115.13,40.25,34.7684,92.78,92.1,35.2421,40.6
2018-01-26,6.85,117.42,41.4,34.7684,94.34,95.4,35.7537,40.72
2018-01-29,6.91,120.23,40.85,34.7684,97.24,101.8,35.4695,40.11
2018-01-30,6.93,118.39,40.45,34.7684,96.8,100.2,35.4316,39.73
2018-01-31,6.87,118.22,40.65,34.7684,96.18,101.6,35.981,40.01
2018-02-01,6.8,118.5,40.5,34.7684,95.3,104.6,35.7347,39.52
2018-02-02,6.9,118,40.15,34.7684,96.18,98.6,35.0526,34.88
2018-02-05,6.61,110.4,39.5,34.7684,92.32,95.2,33.8779,33.72
2018-02-06,6.4,112.13,38.3,34.7684,89.28,92.3,32.7221,32.37
2018-02-07,6.56,114.98,39.25,34.7684,94.18,91.8,32.7221,32.6
2018-02-08,6.4,109.71,38.45,34.7684,91.64,91,32.0589,31.68
2018-02-09,6.45,108.83,38.4,34.7684,88.78,91.1,31.5095,31.02
2018-02-12,6.42,115.19,38.65,34.7684,92.7,91.4,31.6042,30.79
2018-02-13,6.31,112.83,38.2,34.7684,90.98,90.5,31.3579,29.98
2018-02-14,6.49,115.22,38.25,34.7684,92.08,91.3,31.3389,30.05
2018-02-15,6.5,116.73,38.35,34.7684,92.5,90.5,31.2253,30
2018-02-16,6.8,115.33,38.45,34.7684,93.48,90.8,31.5284,30.46
2018-02-19,6.9,115.33,38.4,34.7684,93.18,91,31.4337,30.16
2018-02-20,6.95,115.28,38.3,34.7684,94.32,91.6,31.4716,30.44
2018-02-21,6.94,115.57,38.35,34.7684,94.64,93,31.5095,30.72
2018-02-22,7.49,115.02,38.5,34.7684,94.22,93.1,31.4716,30.18
2018-02-23,7.34,111.41,38.8,34.7684,90.74,96.5,32.2863,30.31
2018-02-26,7.09,112.22,38.8,34.7684,91.08,96.5,32.1158,30.8
2018-02-27,6.9,108.02,38.4,34.7684,88.88,94.8,31.8884,30.47
2018-02-28,6.89,104.21,38.65,34.7684,86.58,94.7,31.7179,30.34
2018-03-01,6.86,102.59,38.1,34.7684,83.86,94.2,31.4905,30.59
2018-03-02,6.75,102.67,38.1,34.7684,81.84,92.3,31.4147,30.41
2018-03-05,6.68,102.51,38.3,34.7684,82.46,94.7,31.5474,30.45
2018-03-06,6.75,101.71,38.35,34.7684,81.64,93.8,31.8126,30.52
2018-03-07,6.75,101.09,38.7,34.7684,80.8,92.7,32.741,30.68
2018-03-08,6.74,99.8,38.85,34.7684,80.9,93.5,33.3852,31.34
2018-03-09,6.7,103.18,38.1,34.7684,83.2,93.9,32.8358,31.12
2018-03-12,6.7,105.08,37.9,34.7684,85.66,92.6,32.1537,31.21
2018-03-13,6.58,103.36,38.3,34.7684,83.9,93.3,32.381,31.25
2018-03-14,6.51,103.91,38,34.7684,84.12,92.9,32.4,31.73
2018-03-15,6.6,105.15,38.15,34.7684,85.86,92.9,32.7031,31.35
2018-03-16,6.52,103.38,38.45,34.7684,84.74,92.8,31.8695,31.03
2018-03-19,6.52,102.5,39.15,34.7684,83.32,92.7,32.1726,31.33
2018-03-20,6.59,102.12,39.4,34.7684,83.72,97.9,32.0021,31.16
2018-03-21,6.58,102.34,39.25,34.7684,83.78,96.7,32.1537,31.04
2018-03-22,6.59,99.74,38.9,34.7684,82.2,95.6,31.9263,30.66
2018-03-23,6.55,99.63,38.45,34.7684,82.12,94,31.6231,30.3
2018-03-26,6.6,101.75,38.05,34.7684,80.74,93.5,31.0358,29.92
2018-03-27,6.52,98.65,38.65,34.7684,81.54,94.3,31.4905,30.34
2018-03-28,6.42,100.13,38.8,34.7684,81.16,93.1,31.8126,30.7
2018-03-29,6.49,99.76,38.75,34.7684,81.3,93.1,31.7937,31.06
2018-03-30,6.49,99.76,38.75,34.7684,81.3,93.1,31.7937,31.06
2018-04-02,6.49,96.72,38.75,34.7684,81.3,93.1,31.7937,31.06
2018-04-03,6.43,97.8,38.9,34.7684,79.82,93.8,31.6989,30.54
2018-04-04,6.49,95.74,39,34.7684,76.78,92.2,31.9263,31.12
2018-04-05,6.44,96.13,39.85,34.7684,79.46,94,31.9263,31.55
2018-04-06,6.44,94.88,40.3,34.7684,78.38,93.3,31.5474,31.54
2018-04-09,6.3,95.74,40.55,34.7684,78.46,95.6,31.5663,31.49
2018-04-10,6.3,98.3,40.35,34.7684,79.74,96.4,31.6421,31.27
2018-04-11,6.26,96.5,40.15,34.7684,78.2,95.2,31.5474,31.42
2018-04-12,6.28,97.94,40.4,34.7684,79.78,96.5,31.6042,31.31
2018-04-13,6.31,101.07,40.65,34.7684,83,94.1,32.3431,31.44
2018-04-16,6.36,95.6,40.85,34.7684,78.12,93.4,32.2674,31.5
2018-04-17,6.5,96.89,41,34.7684,78.46,93.2,32.6463,32.14
2018-04-18,6.49,97.31,41.45,34.7684,78.28,94.2,32.6084,32.38
2018-04-19,6.67,97.99,41.45,34.7684,77.9,94,32.6274,32.38
2018-04-20,7.05,96.71,41.9,34.7684,78.92,93.5,32.4947,32.86
2018-04-23,6.9,96.06,40.65,34.7684,78.64,93.3,32.3621,32.68
2018-04-24,6.87,92.78,41.2,34.7684,77.3,93.4,32.4379,32.2
2018-04-25,6.81,91.73,41.3,34.7684,76.1,91.7,32.3431,32.17
2018-04-26,7.07,90.92,41.25,34.7684,74.88,94.3,32.5516,32.62
2018-04-27,6.95,90.6,41.5,34.7684,75.6,94.3,32.9684,32.98
2018-04-30,7.29,89.13,41.45,34.7684,74.82,93.2,32.8737,33.3
2018-05-01,7.29,88.4,41.45,34.7684,74.82,92.9,32.8737,33.3
2018-05-02,7.31,91.94,41.3,34.7684,77.84,95,33.101,33.35
2018-05-03,7.36,90.24,41.5,34.7684,75.6,96,33.1389,33.42
2018-05-04,7.27,90.9,41.3,34.7684,76.36,95.4,32.9305,33.55
2018-05-07,7.18,92.89,41.7,34.7684,77.56,96.7,33.1579,33.69
2018-05-08,6.97,92.27,41.9,34.7684,78.32,97.9,33.3284,33.97
2018-05-09,6.9,90.87,42.15,34.7684,77.18,97.9,33.6884,34.09
2018-05-10,6.9,91.1,42.4,34.7684,76.68,97.9,33.5558,34.1
2018-05-11,6.73,92.89,42.3,34.7684,76.66,97.9,33.6884,34.15
2018-05-14,6.9,95.47,42.25,34.7684,79.7,100.4,33.7642,34.18
2018-05-15,6.65,94.72,41.6,34.7684,80,98.7,33.7263,34.01
2018-05-16,6.72,95.46,41.45,34.7684,81.08,98.8,33.84,32.66
2018-05-17,6.3,96.68,41.5,34.7684,82.68,101,34.0295,32.97
2018-05-18,6.45,97.59,41.5,34.7684,82.56,100.8,33.9347,33
2018-05-21,6.11,99.92,41.5,34.7684,85.96,100.8,34.1242,33.2
2018-05-22,6.05,100.26,41.55,34.7684,84.88,102.4,34.4084,33.18
2018-05-23,6.04,99.17,41.65,34.7684,84.82,100.4,34.2,33
2018-05-24,6,100.44,41.65,34.7684,85.32,98.2,34.2189,33.32
2018-05-25,5.99,101.29,41.75,34.7684,86.42,99,34.3705,33.25
2018-05-28,6.22,101.29,41.65,34.7684,86.56,97.5,33.821,32.96
2018-05-29,6.37,98.07,41.5,34.7684,85.5,95.8,33.2526,32.27
2018-05-30,6.4,100.14,41.65,34.7684,85.84,96.1,33.3663,32.65
2018-05-31,6.59,101.83,42,34.7684,86.92,96.1,33.48,32.36
2018-06-01,6.5,102.2,42.1,34.7684,87.06,96.3,33.7263,32.42
2018-06-04,6.5,102.4,41.85,34.7684,87.58,98.5,33.7263,32.48
2018-06-05,6.48,104.17,42,34.7684,88.72,98.5,33.9726,32.84
2018-06-06,6.48,105.34,41.9,34.7684,88.9,96.2,34.0105,32.92
2018-06-07,6.59,102.67,41.85,34.7684,87.62,95.8,33.84,33.03
2018-06-08,6.52,103.04,41.2,34.7684,86.82,95.9,33.8779,33.08
2018-06-11,6.73,101.84,41.3,34.7684,86.96,95.9,34.0105,32.87
2018-06-12,6.7,100.89,41.35,34.7684,85.92,97,34.0863,33.13
2018-06-13,6.7,101.88,41,34.7684,86.62,96.2,34.1052,33.17
2018-06-14,6.73,102.96,40.8,34.7684,88.08,96,34.1431,33.17
2018-06-15,6.7,99.48,40.65,34.7684,86.2,95.9,34.541,33.21
2018-06-18,6.7,98.58,40.5,34.7684,84.88,94.3,34.1431,33.01
2018-06-19,6.67,97.79,40.45,34.7684,83.38,93.5,34.0105,33.05
2018-06-20,6.68,99.33,40.5,34.7684,85,94.4,34.2947,33
2018-06-21,6.6,98.28,40.75,34.7684,84.72,95,34.3326,33.19
2018-06-22,6.6,100.19,40.45,34.7684,85.52,94.5,34.5789,33.48
2018-06-25,6.5,97.39,40.5,34.7684,83.68,93.5,34.4274,33.26
2018-06-26,6.4,97.45,40.7,34.7684,83.4,92.9,34.5031,33.05
2018-06-27,6.49,96.27,40.45,34.7684,84.24,88.2,34.3705,33.3
2018-06-28,6.41,95.81,40.05,34.7684,82.56,84,34.3705,33.2
2018-06-29,6.35,92.18,40.4,34.7684,78.94,84,34.4463,33.66
2018-07-02,6.4,90.63,38.55,34.7684,78.4,82.2,34.1621,32.14
2018-07-03,6.38,92.05,38.5,34.7684,79.94,82.2,34.1621,31.7
2018-07-04,6.4,92.05,39,34.7684,78.76,84.6,34.4463,31.72
2018-07-05,6.48,93.68,38.8,34.7684,79.48,84.7,34.3137,31.67
2018-07-06,6.35,95.84,39.25,34.7684,82.34,87.5,34.8063,32.41
2018-07-09,6.39,95.51,39.45,34.7684,82.3,86.4,34.92,32.54
2018-07-10,6.33,98.72,39.75,34.7684,83.72,86.1,35.0147,32.57
2018-07-11,6.4,97.97,39.35,34.7684,83.5,85.9,34.6737,32.34
2018-07-12,6.4,100.2,39.35,34.7684,85.44,92.7,35.0147,32.4
2018-07-13,6.49,100.14,39.9,34.7684,86.36,97,34.9579,32.51
2018-07-16,6.36,101.7,40.2,34.7684,87.08,99.2,35.0716,32.78
2018-07-17,6.38,102.67,39.85,34.7684,87.84,100.8,34.9579,32.8
2018-07-18,6.31,102.11,40.05,34.7684,87.92,98.4,34.9579,33
2018-07-19,6.39,103.43,39.9,34.7684,89.74,98.9,35.0905,33.03
2018-07-20,6.33,107.23,39.8,34.7684,91.34,97.9,34.92,32.82
2018-07-23,6.51,107.58,39.55,34.7684,92.24,95.9,34.9579,32.67
2018-07-24,6.42,108.21,39.35,34.7684,93.18,97.3,34.8631,32.03
2018-07-25,6.44,110.5,39.5,34.7684,94.4,97.1,34.8252,32.48
2018-07-26,6.35,111.6,39.8,34.7684,95.72,97.1,34.8631,31.84
2018-07-27,6.4,109.41,39.4,34.7684,94.9,96.5,34.3895,31.57
2018-07-30,6.5,111.85,39.25,34.7684,96,93.1,34.2189,31.66
2018-07-31,6.46,109.52,38.85,34.7684,94.22,95.1,34.2947,31.78
2018-08-01,6.49,110.85,39,34.7684,94.16,94.2,34.0863,31.69
2018-08-02,6.69,108.25,39.35,34.7684,92.22,93.2,34.3895,31.44
2018-08-03,6.63,104.2,39.1,34.7684,89.9,93.2,34.541,31.72
2018-08-06,6.7,109.08,37.7,34.7684,94.14,93,34.4274,31.77
2018-08-07,6.8,112.01,37.2,34.7684,97.2,94.3,34.4274,32.04
2018-08-08,6.76,111.84,37.45,34.7684,96.96,92.2,34.5221,32.21
2018-08-09,6.9,113.05,37.35,34.7684,98.04,92.1,34.5031,32.27
2018-08-10,7.1,108.26,36.9,34.7684,95.34,92.1,34.0674,31.61
2018-08-13,7.72,107.42,36.95,34.7684,95.08,92.4,33.8968,31.52
2018-08-14,7.84,106.87,36.85,34.7684,93.9,92.7,33.9726,31.6
2018-08-15,7.75,103.55,36.6,34.7684,90.76,91.6,33.8968,31.52
2018-08-16,7.59,101.74,36.6,34.7684,89.94,90.2,34.2,31.56
2018-08-17,7.35,101.34,36.5,34.7684,88.72,91.6,34.3705,31.63
2018-08-20,7.06,101.35,36.45,34.7684,89.12,89.5,34.4842,31.62
2018-08-21,6.99,101.79,36.4,34.7684,88.22,89.7,34.2568,31.78
2018-08-22,6.99,101.75,36.4,34.7684,88.4,91.7,34.1052,31.87
2018-08-23,7.38,102.44,36.65,34.7684,89.06,92.7,34.0863,32.02
2018-08-24,7.4,104.42,36.3,34.7684,90.06,93.9,34.0295,31.9
2018-08-27,7.4,105.32,35.9,34.7684,90.38,95.4,34.0863,32.08
2018-08-28,7.4,105.05,36.7,34.7684,89.74,95.1,34.2947,32.27
2018-08-29,7.32,104.58,36.45,34.7684,89.26,95.3,34.0674,32.2
2018-08-30,7.37,101.86,35.9,34.7684,87.74,93.7,34.0674,31.84
2018-08-31,7.42,101.36,35.5,34.7684,87.16,92.5,31.4716,31.52
2018-09-03,7.32,101.36,34.85,34.7684,86.5,94.7,31.4905,31.28
2018-09-04,7.29,98.66,34.55,34.7684,85.58,92.9,30.8274,31.12
2018-09-05,7.2,97,34.15,34.7684,83.48,91,29.8421,30.75
2018-09-06,7.4,93.1,33.55,34.7684,80.5,91,29.3684,30.21
2018-09-07,7.34,95.35,33.05,34.7684,82.66,106,29.0274,29.85
2018-09-10,7.3,97.37,32.05,34.7684,84.34,111,28.5916,29.51
2018-09-11,7.7,102.74,31.35,34.7684,88.92,112,28.5916,29.71
2018-09-12,7.5,119.71,33.8,34.7684,104.55,116.2,28.9895,29.88
2018-09-13,7.57,120.22,33.15,34.7684,102,114.2,29.0842,29.79
2018-09-14,7.95,117.5,32.55,34.7684,102.15,114.6,29.1031,29.85
2018-09-17,8.89,115.62,32.3,34.7684,99.68,114.2,29.141,29.61
2018-09-18,8.73,116.48,32.35,34.7684,100.15,118,28.781,29.9
2018-09-19,8.87,115.09,32.3,34.7684,99.46,117.8,28.6863,29.83
2018-09-20,8.61,115.26,32.15,34.7684,97.84,112.2,28.8189,29.95
2018-09-21,8.5,113.31,32.6,34.7684,96.76,112.2,29.2547,29.91
2018-09-24,8.65,112.27,32.8,34.7684,96.34,109,29.88,30.21
2018-09-25,8.57,112,32.35,34.7684,95.78,109.2,29.501,30.2
2018-09-26,8.5,112.39,33,34.7684,96,108.2,29.5579,30.23
2018-09-27,8.56,110.77,33.15,34.7684,95.7,105.8,29.8042,30.77
2018-09-28,9.8,112.43,32.8,34.7684,97.42,105.2,29.88,30.25
2018-10-01,12.3,110.65,33,34.7684,96.26,106,29.6905,30.26
2018-10-02,11.68,108.83,33.45,34.7684,94.74,103.6,29.6147,30.28
2018-10-03,11.7,107.78,33.1,34.7684,94.32,107,29.3684,30.17
2018-10-04,12.2,105.79,32.9,34.7684,92.54,102.6,29.0274,29.37
2018-10-05,12.18,104.75,33.85,34.7684,91,101.2,29.2547,29.8
2018-10-08,11.96,100.76,34.25,34.7684,87.8,97.3,29.4063,29.87
2018-10-09,11.5,100.44,34.75,34.7684,87.82,98,29.5958,30.45
2018-10-10,11.04,96.95,33.9,34.7684,85.08,94,29.5958,30.4
2018-10-11,10.32,97.94,32.9,34.7684,84.26,91.4,29.16,29.5
2018-10-12,10.5,99.59,32.4,34.7684,85.88,90,28.5158,29.56
2018-10-15,10.84,97.08,32.9,34.7684,84.74,90.9,28.2695,29.74
2018-10-16,9,103.07,32.5,34.7684,87.2,90,29.0274,30.09
2018-10-17,9.03,103.55,32.65,34.7684,89.34,92.8,29.3874,30.67
2018-10-18,9,105.1,33.2,34.7684,91.6,91,29.7663,30.93
2018-10-19,8.88,107.73,34.65,34.7684,93.68,88.6,29.7284,30.48
2018-10-22,8.62,107.9,35.35,34.7684,94.66,87.5,30.4484,30.9
2018-10-23,7.94,104.86,33.4,34.7684,90.5,82.2,29.6905,29.57
2018-10-24,8.11,100.36,32.9,34.7684,90,84.1,29.5958,29.52
2018-10-25,7.95,97.04,33.5,34.7684,86.04,82.5,29.9558,29.73
2018-10-26,8,97.26,33.3,34.7684,85.6,79.4,30.1831,29.6
2018-10-29,7.95,99.62,33.75,34.7684,88.58,82.8,30.5242,29.97
2018-10-30,8.02,99.55,34.35,34.7684,88.08,81.3,30.8463,30.27
2018-10-31,8.1,102.73,35,34.7684,90.7,83.9,30.9789,30.39
2018-11-01,8.25,106.56,34.9,34.7684,93.36,87.9,31.1495,30.61
2018-11-02,8.48,106.85,34.8,34.7684,93.74,85.9,30.9789,30.65
2018-11-05,8.9,106.73,34.5,34.7684,93.64,87.8,31.1305,30.86
2018-11-06,8.73,105.18,34.85,34.7684,92.24,88.4,31.3579,31.07
2018-11-07,8.45,109.06,35.5,34.7684,95.18,89.7,31.7558,31.48
2018-11-08,8.38,107.41,35,34.7684,94.86,90.5,29.0842,30.51
2018-11-09,8.69,105.99,35.05,34.7684,94.1,90.8,29.0274,30.25
2018-11-12,8.51,101.85,34.5,34.7684,90,86,28.0989,29.77
2018-11-13,8.62,102.79,34.4,34.7684,92.14,83.1,28.1368,29.7
2018-11-14,8.46,103.18,34.05,34.7684,91.12,82.4,28.6863,29.81
2018-11-15,8.61,103.39,33.45,34.7684,90.32,81.5,28.5916,29.5
2018-11-16,8.55,104.64,33.55,34.7684,91.38,80.3,28.2126,29.38
2018-11-19,8.49,101.35,33.05,34.7684,88.62,83.7,28.1368,29.37
2018-11-20,8.35,99,32.45,34.7684,86.84,83.3,27.8905,29.45
2018-11-21,8.3,99.11,33.5,34.7684,87.52,80.3,28.0989,29.82
2018-11-22,8.23,99.11,33.9,34.7684,86.56,81,27.9853,29.49
2018-11-23,8.03,100.34,34.45,34.7684,88.9,80.6,28.1558,29.66
2018-11-26,7.98,100.69,34.9,34.7684,88.04,81.5,28.6105,29.6
2018-11-27,7.79,97.89,34.95,34.7684,86.7,83.7,28.8947,30.3
2018-11-28,8.15,100.75,34.8,34.7684,87.92,87,28.6484,29.87
2018-11-29,8.49,102.37,33.4,34.7684,89.3,86.7,28.3074,29.5
2018-11-30,8.48,100.72,33.05,34.7684,89.26,82.4,27.6631,28.9
2018-12-03,8.48,104.5,32.2,34.7684,91.94,82.7,27.9474,28.7
2018-12-04,8.63,100.86,31.9,34.7684,92.1,83.5,27.1895,28.36
2018-12-05,8.59,100.86,31.4,34.7684,90.88,82.6,27.1516,27.97
2018-12-06,8.58,101.25,31.5,34.7684,87.42,80.4,26.6589,27.35
2018-12-07,8.53,100.15,32.25,34.7684,89.82,82.2,26.8484,27.58
2018-12-10,8.5,102.31,31.5,34.7684,88.54,88.2,26.5453,27.06
2018-12-11,8.26,102.66,32.3,34.7684,90.88,85.8,27.1137,28.15
2018-12-12,8.19,106.86,33.45,34.7684,94.02,88.2,27.3221,28.87
2018-12-13,8.17,107.5,33.6,34.7684,95.88,87.4,27.2084,28.84
2018-12-14,7.77,104.12,33.95,34.7684,93.58,89.9,27.2084,29.3
2018-12-17,7.25,101.78,33.4,34.7684,91.86,84.3,26.7158,28.7
2018-12-18,7.05,97.86,32.25,34.7684,86.78,85.3,26.3179,28.01
2018-12-19,6.94,97.38,32,34.7684,87.1,86.2,26.5263,28.3
2018-12-20,7.02,94.6,31.9,34.7684,84.08,81.3,26.2231,27.82
2018-12-21,7.24,91.59,31.1,34.7684,80.66,82.4,25.8063,26.64
2018-12-24,7.24,87.81,30.95,34.7684,77.98,82.4,25.4463,26.64
2018-12-25,7.24,87.81,30.95,34.7684,77.98,82.4,25.4463,26.64
2018-12-26,7.24,92.08,30.95,34.7684,77.98,82.4,25.4463,26.64
2018-12-27,7.1,88.21,30.25,34.7684,75.6,78.8,25.0105,26.24
2018-12-28,7.44,88.45,30.5,34.7684,76.86,82.4,25.2379,26.76
2018-12-31,7.44,91.74,31.3,34.7684,80.56,82.4,25.56,27.19
2019-01-01,7.44,91.74,31.3,34.7684,80.56,82.4,25.56,27.19
2019-01-02,7.5,90.51,31.5,34.7684,79.38,83,25.2189,26.67
2019-01-03,7.38,89.61,30.9,34.7684,79.26,84.3,25.1621,26.87
2019-01-04,7.67,97.44,31.25,34.7684,84.5,87.2,25.3895,27.26
2019-01-07,8.18,100.61,31.4,34.7684,87.76,91.6,25.6168,27.38
2019-01-08,8.13,103.43,31.65,34.7684,90.4,91.4,25.901,28.65
2019-01-09,8.07,105.6,31,34.7684,90.92,92.7,25.541,27.8
2019-01-10,8,106.62,31.05,34.7684,91.88,92.2,25.3705,27.84
2019-01-11,8.3,104.45,31.55,34.7684,91.02,93.5,25.4463,28.05
2019-01-14,8.68,99.77,31.05,34.7684,87.54,92.5,25.181,28.53
2019-01-15,9.7,102.99,31.2,34.7684,89.84,93,25.2947,28.21
2019-01-16,9.11,104.35,31.8,34.7684,92,95.9,25.6737,28.51
2019-01-17,8.96,106.26,31.5,34.7684,92.98,95,25.6168,28.41
2019-01-18,9.11,104.75,31.65,34.7684,92.18,97,25.7684,28.63
2019-01-21,9,104.75,31.8,34.7684,92.88,99,25.541,28.27
2019-01-22,8.85,103.68,31.3,34.7684,91.82,97.6,25.2379,28.22
2019-01-23,8.85,102.02,32.05,34.7684,90.76,96.9,25.5789,28.59
2019-01-24,8.75,100.96,31.8,34.7684,89.24,95.8,25.9768,28.61
2019-01-25,8.59,102.59,32.2,34.7684,89.4,96.8,26.4126,28.95
2019-01-28,8.59,103.65,32.5,34.7684,90.56,94.5,26.5263,29.34
2019-01-29,8.59,104.23,33.2,34.7684,90.64,94.7,26.6589,28.98
2019-01-30,8.62,101.19,34.3,34.7684,88.22,93.3,27.3031,29.31
2019-01-31,8.54,102.64,34.05,34.7684,89.8,94.3,26.8105,27.98
2019-02-01,8.41,101.24,33.65,34.7684,89.5,93.3,26.7158,27.71
2019-02-04,8.49,100.44,33.8,34.7684,87.66,94.1,26.7916,27.47
2019-02-05,8.5,100.97,33.8,34.7684,89.16,93.1,26.4695,27.57
2019-02-06,8.47,99.67,33.65,34.7684,87.72,94.3,26.5074,27.76
2019-02-07,8.38,101.3,33.8,34.7684,88.96,96.2,26.4316,27.6
2019-02-08,8.45,101.53,33.75,34.7684,89.18,92.6,26.1095,25.25
2019-02-11,8.45,100.59,33.55,34.7684,89.22,95,25.9768,26.53
2019-02-12,8.38,102.35,33.6,34.7684,90.1,94.4,25.7874,26.57
2019-02-13,8.3,102.26,32.85,34.7684,89.84,94.1,25.1431,25.81
2019-02-14,8.19,103.05,30.4,34.7684,91,96.4,24.5747,25.45
2019-02-15,8.2,103.12,32.7,34.7684,90.7,97.5,24.6884,25.6
2019-02-18,8.05,103.12,32.15,34.7684,91.2,98.1,24.6884,25.63
2019-02-19,7.9,101.7,32.05,34.7684,90.9,97.5,24.4989,25.58
2019-02-20,7.68,101.04,31.85,34.7684,90.2,97.5,24.461,25.36
2019-02-21,7.53,97.85,31.9,34.7684,87.22,94.8,24.3474,25.29
2019-02-22,7.43,98.18,32.05,34.7684,86.26,95.5,24.2905,25.4
2019-02-25,7.49,98.74,32.4,34.7684,87.6,96.9,24.3284,25.38
2019-02-26,7.9,98.18,32.55,34.7684,85.08,96.2,24.4421,25.51
2019-02-27,7.75,97.74,33.45,34.7684,85.72,97.7,24.4231,25.67
2019-02-28,7.75,97.62,33.55,34.7684,86.24,96.9,24.3284,25.65
2019-03-01,7.95,102.3,33.4,34.7684,89.3,98.1,24.0821,25.9
2019-03-04,7.87,102.72,33.6,34.7684,90.8,101.8,24.1389,25.68
