Date,NOVN,SLHN,SIKA,CSGN,LONN,SCMN,GEBN,SGSN,NESN,ADEN,GIVN,ABBN,ZURN,SREN,BAER,UBSG,UHR,CFR,ROG
2016-03-10,50.52324295043945,184.70396423339844,57.19313049316406,11.092166900634766,134.67279052734375,370.69207763671875,305.62091064453125,1602.417724609375,58.530792236328125,40.18172836303711,1583.9129638671875,13.613152503967285,148.12081909179688,57.06441116333008,33.653465270996094,10.86931037902832,317.5632629394531,57.922760009765625,202.60055541992188
2016-03-11,51.048439025878906,190.4306640625,58.05534744262695,11.695822715759277,136.0792999267578,379.84942626953125,314.3287353515625,1631.175048828125,58.98419952392578,41.1298713684082,1600.826171875,13.908923149108887,152.7412109375,58.30352020263672,34.67544174194336,11.228235244750977,307.6585693359375,58.01005935668945,203.76016235351562
2016-03-14,51.11846160888672,190.50314331054688,57.93433380126953,11.688278198242188,138.54066467285156,379.11688232421875,313.9060363769531,1630.3760986328125,59.02540588378906,41.260650634765625,1601.6717529296875,13.840667724609375,152.7412109375,58.30352020263672,34.755279541015625,11.295957565307617,311.5152893066406,58.35926055908203,205.25108337402344
2016-03-15,50.62828826904297,189.56077575683594,57.76793670654297,11.3185396194458,141.17787170410156,376.91912841796875,306.719970703125,1603.2164306640625,58.86054229736328,41.09717559814453,1608.43701171875,13.726912498474121,152.20550537109375,58.433956146240234,34.14049530029297,11.22146224975586,303.8895568847656,56.61328125,204.0914764404297
2016-03-16,50.34818649291992,190.14068603515625,56.497318267822266,10.76015853881836,142.1448211669922,378.7505798339844,305.19818115234375,1658.61376953125,59.19029998779297,40.868316650390625,1621.9676513671875,14.022682189941406,152.40638732910156,59.08611297607422,33.80516052246094,10.686463356018066,300.0328674316406,55.95853805541992,202.93186950683594
2016-03-17,49.6129150390625,188.618408203125,57.37465286254883,10.722430229187012,141.705322265625,381.6809997558594,302.8310241699219,1648.6920166015625,58.9429817199707,41.1298713684082,1618.5850830078125,14.272951126098633,152.47337341308594,59.21656036376953,33.74128341674805,10.801590919494629,301.8735656738281,55.78394317626953,197.7964630126953
2016-03-18,48.91266632080078,186.58871459960938,55.68048858642578,10.978982925415039,140.2109375,380.5820617675781,297.4202575683594,1654.479736328125,58.901756286621094,40.770225524902344,1571.22802734375,14.29570484161377,151.93768310546875,58.79264831542969,33.67741775512695,10.970892906188965,302.22418212890625,56.61328125,193.98629760742188
2016-03-21,49.858009338378906,188.8358917236328,56.34605026245117,10.971437454223633,141.5294952392578,381.6809997558594,300.1256408691406,1637.1163330078125,58.901756286621094,40.279808044433594,1604.3250732421875,14.227450370788574,151.73678588867188,58.82525634765625,33.37401580810547,11.099564552307129,295.2996826171875,55.609344482421875,196.05702209472656
2016-03-22,50.66329574584961,189.92323303222656,56.61832809448242,10.80543327331543,139.94717407226562,382.41357421875,300.88653564453125,1635.4627685546875,58.24225616455078,40.214420318603516,1605.1959228515625,14.2426176071167,151.06716918945312,58.82525634765625,33.61354064941406,11.086021423339844,293.63427734375,54.6490592956543,196.3883514404297
2016-03-23,50.80335235595703,188.69090270996094,57.48053741455078,10.903526306152344,141.5294952392578,381.3146667480469,302.5773620605469,1633.80908203125,59.02540588378906,40.47597885131836,1650.486572265625,14.227450370788574,151.0001983642578,59.05351257324219,33.37401580810547,10.876082420349121,294.5984802246094,54.95460891723633,197.29945373535156
